Order Id,shipping date (DateOrders),Shipping Mode,Delivery Status,shipping_id
67753,9/20/2017 0:32,Second Class,Late delivery,498
15421,8/16/2015 2:18,Second Class,Shipping on time,499
13225,7/19/2015 0:57,Second Class,Late delivery,500
71362,11/10/2017 16:56,Second Class,Late delivery,501
13232,7/16/2015 3:24,Second Class,Late delivery,502
65487,8/16/2017 22:39,Second Class,Late delivery,503
65105,8/14/2017 8:49,Second Class,Late delivery,504
14837,8/8/2015 13:42,Second Class,Late delivery,505
46224,11/10/2016 17:58,Second Class,Late delivery,506
71217,11/8/2017 14:08,Second Class,Late delivery,507
63972,7/25/2017 19:53,Second Class,Late delivery,508
19200,10/14/2015 6:15,Second Class,Late delivery,509
18009,9/25/2015 21:00,Second Class,Late delivery,510
10831,6/10/2015 2:13,Second Class,Shipping on time,511
68107,9/24/2017 4:33,Second Class,Late delivery,512
71271,11/8/2017 9:03,Second Class,Shipping on time,513
16953,9/9/2015 11:02,Second Class,Late delivery,514
49664,12/30/2016 23:09,Second Class,Late delivery,515
16446,8/31/2015 1:24,Second Class,Shipping on time,516
14960,8/13/2015 8:48,Second Class,Late delivery,517
18005,9/26/2015 19:36,Second Class,Late delivery,518
12804,7/11/2015 21:27,Second Class,Late delivery,519
14651,8/4/2015 20:32,Second Class,Shipping on time,520
10990,6/16/2015 9:56,Second Class,Late delivery,521
65609,8/20/2017 17:24,Second Class,Late delivery,522
17878,9/22/2015 23:06,Second Class,Late delivery,523
16998,9/10/2015 2:48,Second Class,Late delivery,524
13970,7/29/2015 21:57,Second Class,Late delivery,525
13614,7/23/2015 17:14,Second Class,Late delivery,526
44388,10/13/2016 22:44,Second Class,Late delivery,527
13050,7/16/2015 11:38,Second Class,Late delivery,528
12613,7/8/2015 2:32,Second Class,Late delivery,529
66587,9/2/2017 0:02,Second Class,Late delivery,530
62795,7/11/2017 15:32,Second Class,Late delivery,531
18950,10/10/2015 14:40,Second Class,Late delivery,532
19610,10/20/2015 5:54,Second Class,Late delivery,533
65011,8/8/2017 23:53,Second Class,Shipping on time,534
19380,10/16/2015 21:19,Second Class,Late delivery,535
65005,8/12/2017 21:47,Second Class,Late delivery,536
20085,10/27/2015 4:19,Second Class,Late delivery,537
18245,9/30/2015 7:41,Second Class,Late delivery,538
19817,10/20/2015 6:25,Second Class,Late delivery,539
10444,6/7/2015 10:38,Second Class,Late delivery,540
64637,8/4/2017 12:52,Second Class,Late delivery,541
15269,8/16/2015 21:03,Second Class,Late delivery,542
14064,7/30/2015 6:53,Second Class,Late delivery,543
14551,8/3/2015 9:30,Second Class,Shipping on time,544
12698,7/9/2015 8:19,Second Class,Late delivery,545
47758,12/2/2016 3:24,Second Class,Late delivery,546
68220,9/28/2017 20:09,Second Class,Late delivery,547
14730,8/10/2015 0:13,Second Class,Late delivery,548
66411,8/29/2017 10:22,Second Class,Shipping on time,549
12535,7/8/2015 23:13,Second Class,Late delivery,550
67712,9/18/2017 10:10,Second Class,Late delivery,551
18593,10/3/2015 9:36,Second Class,Late delivery,552
17909,9/24/2015 9:58,Second Class,Late delivery,553
16302,8/29/2015 22:57,Second Class,Late delivery,554
13343,7/18/2015 18:17,Second Class,Late delivery,555
62117,6/28/2017 18:00,Second Class,Late delivery,556
62637,7/6/2017 8:10,Second Class,Late delivery,557
67845,9/23/2017 8:46,Second Class,Late delivery,558
11209,6/18/2015 14:39,Second Class,Late delivery,559
41494,9/2/2016 16:50,Second Class,Late delivery,560
70044,10/24/2017 11:10,Second Class,Late delivery,561
16617,9/3/2015 13:19,Second Class,Late delivery,562
14574,8/6/2015 17:34,Second Class,Late delivery,563
15599,8/21/2015 16:40,Second Class,Late delivery,564
20072,10/23/2015 23:45,Second Class,Late delivery,565
12323,7/3/2015 20:56,Second Class,Late delivery,566
71295,11/12/2017 17:27,Second Class,Late delivery,567
66351,8/28/2017 13:21,Second Class,Shipping on time,568
44148,10/10/2016 10:39,Second Class,Late delivery,569
53540,2/26/2017 13:05,Standard Class,Late delivery,570
57570,4/26/2017 8:59,Standard Class,Late delivery,571
5154,3/22/2015 5:19,Standard Class,Late delivery,572
9122,5/17/2015 3:29,Standard Class,Advance shipping,573
4427,3/9/2015 14:37,Standard Class,Advance shipping,574
9340,5/23/2015 7:52,Standard Class,Late delivery,575
9331,5/19/2015 4:42,Standard Class,Advance shipping,576
58315,5/7/2017 5:59,Standard Class,Late delivery,577
54572,3/10/2017 14:39,Standard Class,Advance shipping,578
51746,1/27/2017 8:34,Standard Class,Advance shipping,579
4269,3/9/2015 7:16,Standard Class,Late delivery,580
61346,6/16/2017 11:53,Standard Class,Advance shipping,581
1999,2/4/2015 3:59,Standard Class,Late delivery,582
53576,2/23/2017 1:42,Standard Class,Advance shipping,583
57152,4/17/2017 6:32,Standard Class,Advance shipping,584
51674,1/29/2017 7:21,Standard Class,Late delivery,585
55336,3/20/2017 18:18,Standard Class,Advance shipping,586
53810,3/2/2017 11:41,Standard Class,Late delivery,587
59301,5/17/2017 15:25,Standard Class,Advance shipping,588
8410,5/9/2015 18:02,Standard Class,Late delivery,589
8123,5/3/2015 13:29,Standard Class,Shipping on time,590
60567,6/6/2017 2:58,Standard Class,Advance shipping,591
3527,2/24/2015 11:18,Standard Class,Advance shipping,592
2428,2/9/2015 10:17,Standard Class,Shipping on time,593
55174,3/21/2017 9:33,Standard Class,Late delivery,594
57032,4/15/2017 12:29,Standard Class,Advance shipping,595
10113,6/1/2015 14:41,Standard Class,Shipping on time,596
52250,2/7/2017 17:09,Standard Class,Late delivery,597
8906,5/12/2015 23:49,Standard Class,Advance shipping,598
1386,1/23/2015 5:13,Standard Class,Advance shipping,599
59226,5/16/2017 13:09,Standard Class,Advance shipping,600
8847,5/13/2015 3:08,Standard Class,Advance shipping,601
57929,4/30/2017 14:45,Standard Class,Late delivery,602
53505,2/26/2017 0:50,Standard Class,Late delivery,603
55636,3/25/2017 3:25,Standard Class,Advance shipping,604
57128,4/17/2017 22:07,Standard Class,Shipping on time,605
8728,5/12/2015 9:27,Standard Class,Shipping on time,606
1105,1/23/2015 2:46,Standard Class,Late delivery,607
1797,1/30/2015 5:13,Standard Class,Advance shipping,608
1634,1/29/2015 20:06,Standard Class,Late delivery,609
6176,4/3/2015 3:22,Standard Class,Shipping canceled,610
60460,6/7/2017 13:28,Standard Class,Shipping canceled,611
580,1/15/2015 10:50,Standard Class,Shipping canceled,612
56244,4/6/2017 0:25,Standard Class,Shipping canceled,613
6522,4/9/2015 4:35,Standard Class,Shipping canceled,614
58298,5/5/2017 0:02,Standard Class,Shipping canceled,615
3625,2/28/2015 21:38,Standard Class,Shipping canceled,616
52321,2/4/2017 18:01,Standard Class,Shipping canceled,617
58896,5/11/2017 17:32,Standard Class,Shipping canceled,618
5919,4/2/2015 9:20,Standard Class,Shipping canceled,619
52772,2/12/2017 8:01,Standard Class,Shipping canceled,620
9063,5/17/2015 6:49,Standard Class,Shipping canceled,621
61419,6/20/2017 13:27,Standard Class,Shipping canceled,622
27742,2/12/2016 22:54,Standard Class,Shipping canceled,623
24453,12/27/2015 22:37,Standard Class,Shipping canceled,624
31145,4/5/2016 15:07,Standard Class,Shipping canceled,625
30802,3/28/2016 14:57,Standard Class,Advance shipping,626
25875,1/19/2016 16:48,Standard Class,Late delivery,627
30589,3/27/2016 12:20,Standard Class,Late delivery,628
20931,11/4/2015 12:42,Standard Class,Advance shipping,629
45646,10/30/2016 7:28,Standard Class,Advance shipping,630
29731,3/11/2016 23:44,Standard Class,Advance shipping,631
42777,9/19/2016 10:20,Standard Class,Advance shipping,632
23886,12/17/2015 15:58,Standard Class,Advance shipping,633
43561,9/29/2016 21:00,Standard Class,Advance shipping,634
47846,12/1/2016 10:14,Standard Class,Advance shipping,635
21192,11/9/2015 8:09,Standard Class,Advance shipping,636
23156,12/7/2015 0:13,Standard Class,Advance shipping,637
22811,12/1/2015 23:21,Standard Class,Advance shipping,638
25418,1/11/2016 0:42,Standard Class,Shipping on time,639
47092,11/21/2016 10:04,Standard Class,Advance shipping,640
42658,9/18/2016 16:38,Standard Class,Shipping on time,641
23494,12/14/2015 22:38,Standard Class,Late delivery,642
27316,2/5/2016 17:39,Standard Class,Advance shipping,643
27555,2/13/2016 5:23,Standard Class,Late delivery,644
28657,2/26/2016 7:28,Standard Class,Advance shipping,645
47011,11/19/2016 5:41,Standard Class,Advance shipping,646
21973,11/21/2015 17:46,Standard Class,Shipping on time,647
50226,1/5/2017 4:03,Standard Class,Advance shipping,648
44617,10/16/2016 6:58,Standard Class,Advance shipping,649
21196,11/8/2015 9:33,Standard Class,Advance shipping,650
21193,11/10/2015 8:30,Standard Class,Shipping on time,651
26073,1/20/2016 14:10,Standard Class,Shipping on time,652
44425,10/16/2016 11:42,Standard Class,Late delivery,653
49570,12/30/2016 14:13,Standard Class,Late delivery,654
42099,9/11/2016 12:48,Standard Class,Late delivery,655
47731,11/29/2016 17:56,Standard Class,Advance shipping,656
46062,11/6/2016 9:13,Standard Class,Advance shipping,657
44938,10/21/2016 23:25,Standard Class,Shipping on time,658
50688,1/13/2017 21:54,Standard Class,Shipping on time,659
49445,12/28/2016 18:26,Standard Class,Late delivery,660
47938,12/4/2016 18:27,Standard Class,Shipping on time,661
45249,10/27/2016 12:23,Standard Class,Late delivery,662
41874,9/8/2016 5:58,Standard Class,Late delivery,663
41572,9/1/2016 20:10,Standard Class,Advance shipping,664
41785,9/7/2016 22:47,Standard Class,Late delivery,665
42971,9/21/2016 6:18,Standard Class,Advance shipping,666
44677,10/17/2016 3:59,Standard Class,Advance shipping,667
43266,9/25/2016 13:39,Standard Class,Advance shipping,668
47917,12/3/2016 11:06,Standard Class,Advance shipping,669
48901,12/16/2016 19:50,Standard Class,Advance shipping,670
44265,10/14/2016 3:39,Standard Class,Shipping canceled,671
41590,9/5/2016 2:28,Standard Class,Shipping canceled,672
45987,11/5/2016 6:56,Standard Class,Shipping canceled,673
44452,10/13/2016 21:09,Standard Class,Shipping canceled,674
49218,12/23/2016 10:54,Standard Class,Shipping canceled,675
47840,12/5/2016 8:07,Standard Class,Shipping canceled,676
47493,11/28/2016 6:33,Standard Class,Shipping canceled,677
64274,8/1/2017 5:41,Standard Class,Shipping canceled,678
13298,7/18/2015 2:31,Standard Class,Shipping canceled,679
62786,7/7/2017 12:22,Standard Class,Shipping canceled,680
13939,7/28/2015 11:06,Standard Class,Shipping canceled,681
46864,11/20/2016 2:11,Standard Class,Shipping canceled,682
16590,9/6/2015 3:51,Standard Class,Shipping canceled,683
62840,7/12/2017 7:18,Standard Class,Shipping canceled,684
66959,9/9/2017 10:22,Standard Class,Shipping canceled,685
63220,7/17/2017 20:25,Standard Class,Shipping canceled,686
19642,10/17/2015 17:07,Standard Class,Shipping canceled,687
65439,8/18/2017 5:50,Standard Class,Shipping canceled,688
17363,9/15/2015 10:40,Standard Class,Shipping canceled,689
18237,9/27/2015 4:52,Standard Class,Shipping canceled,690
66958,9/8/2017 10:01,Standard Class,Shipping canceled,691
66764,9/6/2017 14:03,Standard Class,Shipping canceled,692
48193,12/8/2016 11:48,Standard Class,Shipping canceled,693
15231,8/13/2015 7:44,Standard Class,Advance shipping,694
10451,6/4/2015 13:06,Standard Class,Advance shipping,695
10459,6/7/2015 15:54,Standard Class,Late delivery,696
64222,7/29/2017 11:28,Standard Class,Advance shipping,697
63907,7/24/2017 21:07,Standard Class,Advance shipping,698
19178,10/11/2015 22:33,Standard Class,Shipping on time,699
67046,9/7/2017 16:50,Standard Class,Advance shipping,700
65312,8/14/2017 9:21,Standard Class,Advance shipping,701
16436,8/30/2015 21:54,Standard Class,Advance shipping,702
11822,6/25/2015 13:25,Standard Class,Advance shipping,703
19528,10/17/2015 1:10,Standard Class,Shipping on time,704
49763,12/31/2016 9:50,Standard Class,Shipping on time,705
16013,8/26/2015 17:43,Standard Class,Shipping on time,706
17347,9/14/2015 5:04,Standard Class,Advance shipping,707
19496,10/14/2015 13:58,Standard Class,Advance shipping,708
62789,7/10/2017 13:25,Standard Class,Late delivery,709
11674,6/25/2015 9:34,Standard Class,Late delivery,710
67866,9/19/2017 16:07,Standard Class,Advance shipping,711
13599,7/23/2015 11:59,Standard Class,Late delivery,712
10384,6/6/2015 13:37,Standard Class,Late delivery,713
63115,7/16/2017 7:38,Standard Class,Late delivery,714
63516,7/18/2017 4:08,Standard Class,Advance shipping,715
62086,6/27/2017 7:08,Standard Class,Advance shipping,716
62817,7/8/2017 23:14,Standard Class,Advance shipping,717
10856,6/10/2015 10:59,Standard Class,Advance shipping,718
14685,8/9/2015 8:27,Standard Class,Late delivery,719
66229,8/29/2017 18:37,Standard Class,Late delivery,720
14924,8/11/2015 20:11,Standard Class,Late delivery,721
49839,1/2/2017 12:28,Standard Class,Late delivery,722
12393,7/4/2015 21:28,Standard Class,Shipping on time,723
65898,8/23/2017 22:39,Standard Class,Shipping on time,724
64599,8/5/2017 23:33,Standard Class,Late delivery,725
65370,8/18/2017 5:40,Standard Class,Late delivery,726
19732,10/19/2015 0:38,Standard Class,Advance shipping,727
67549,9/18/2017 1:04,Standard Class,Late delivery,728
67275,9/15/2017 1:04,Standard Class,Late delivery,729
46863,11/19/2016 1:50,Standard Class,Shipping on time,730
62306,6/30/2017 12:13,Standard Class,Advance shipping,731
18213,9/27/2015 20:28,Standard Class,Shipping on time,732
16863,9/8/2015 3:30,Standard Class,Shipping on time,733
24764,1/2/2016 11:34,Standard Class,Late delivery,734
26670,1/31/2016 7:20,Standard Class,Late delivery,735
21971,11/19/2015 17:04,Standard Class,Advance shipping,736
76849,1/31/2018 19:16,Standard Class,Late delivery,737
27357,2/7/2016 8:01,Standard Class,Advance shipping,738
29283,3/7/2016 10:47,Standard Class,Shipping on time,739
30724,3/29/2016 11:38,Standard Class,Late delivery,740
74454,12/27/2017 20:12,Standard Class,Late delivery,741
24558,12/29/2015 11:24,Standard Class,Shipping on time,742
23211,12/7/2015 19:29,Standard Class,Advance shipping,743
21868,11/20/2015 4:59,Standard Class,Shipping on time,744
42271,9/11/2016 1:03,Standard Class,Advance shipping,745
50628,1/13/2017 0:53,Standard Class,Shipping on time,746
21907,11/19/2015 18:38,Standard Class,Advance shipping,747
72442,11/26/2017 11:18,Standard Class,Advance shipping,748
21966,11/19/2015 15:19,Standard Class,Advance shipping,749
31169,4/4/2016 23:32,Standard Class,Late delivery,750
21906,11/18/2015 18:17,Standard Class,Advance shipping,751
72460,11/29/2017 17:36,Standard Class,Late delivery,752
26861,1/30/2016 2:15,Standard Class,Advance shipping,753
76992,1/31/2018 21:22,Standard Class,Advance shipping,754
22792,12/2/2015 16:42,Standard Class,Advance shipping,755
24438,12/27/2015 17:22,Standard Class,Shipping on time,756
27957,2/16/2016 2:13,Standard Class,Advance shipping,757
47899,12/5/2016 4:48,Standard Class,Late delivery,758
22900,12/7/2015 6:32,Standard Class,Late delivery,759
30997,3/31/2016 11:16,Standard Class,Advance shipping,760
26183,1/22/2016 4:43,Standard Class,Shipping on time,761
24314,12/26/2015 21:55,Standard Class,Late delivery,762
21267,11/10/2015 10:25,Standard Class,Advance shipping,763
30712,3/27/2016 7:25,Standard Class,Advance shipping,764
27207,2/5/2016 3:28,Standard Class,Advance shipping,765
76847,1/29/2018 18:34,Standard Class,Advance shipping,766
21407,11/12/2015 11:28,Standard Class,Advance shipping,767
25050,1/7/2016 15:46,Standard Class,Late delivery,768
23807,12/17/2015 12:18,Standard Class,Advance shipping,769
21349,11/13/2015 15:09,Standard Class,Late delivery,770
22224,11/26/2015 9:42,Standard Class,Late delivery,771
49806,12/30/2016 0:54,Standard Class,Advance shipping,772
47044,11/22/2016 17:15,Standard Class,Late delivery,773
41676,9/2/2016 8:36,Standard Class,Advance shipping,774
49598,12/29/2016 0:02,Standard Class,Shipping on time,775
42130,9/12/2016 23:39,Standard Class,Late delivery,776
26036,1/18/2016 1:13,Standard Class,Advance shipping,777
27457,2/8/2016 19:03,Standard Class,Advance shipping,778
21309,11/13/2015 1:08,Standard Class,Late delivery,779
23267,12/9/2015 15:06,Standard Class,Advance shipping,780
23706,12/15/2015 0:55,Standard Class,Advance shipping,781
27729,2/14/2016 18:21,Standard Class,Late delivery,782
30519,3/26/2016 11:48,Standard Class,Late delivery,783
30658,3/27/2016 12:30,Standard Class,Shipping on time,784
30323,3/22/2016 15:08,Standard Class,Shipping on time,785
30044,3/19/2016 13:24,Standard Class,Late delivery,786
74194,12/24/2017 1:06,Standard Class,Late delivery,787
72458,11/27/2017 16:54,Standard Class,Shipping on time,788
74451,12/24/2017 19:09,Standard Class,Advance shipping,789
22297,11/25/2015 11:16,Standard Class,Advance shipping,790
24552,12/28/2015 9:18,Standard Class,Advance shipping,791
44706,10/16/2016 14:09,Standard Class,Advance shipping,792
48950,12/21/2016 13:00,Standard Class,Late delivery,793
47600,12/1/2016 20:02,Standard Class,Late delivery,794
43257,9/26/2016 10:30,Standard Class,Advance shipping,795
49888,1/2/2017 5:38,Standard Class,Shipping on time,796
24752,12/31/2015 7:22,Standard Class,Advance shipping,797
24548,12/29/2015 7:54,Standard Class,Shipping on time,798
73906,12/16/2017 20:12,Standard Class,Advance shipping,799
28355,2/24/2016 21:40,Standard Class,Late delivery,800
23456,12/11/2015 9:19,Standard Class,Advance shipping,801
74193,12/23/2017 0:45,Standard Class,Shipping on time,802
50466,1/8/2017 16:08,Standard Class,Advance shipping,803
50377,1/8/2017 8:57,Standard Class,Advance shipping,804
61855,6/27/2017 22:12,Standard Class,Late delivery,805
67415,9/17/2017 2:07,Standard Class,Late delivery,806
66794,9/7/2017 0:33,Standard Class,Late delivery,807
17467,9/15/2015 23:07,Standard Class,Advance shipping,808
16419,9/2/2015 15:57,Standard Class,Late delivery,809
65249,8/15/2017 11:16,Standard Class,Late delivery,810
17449,9/17/2015 16:48,Standard Class,Late delivery,811
63803,7/24/2017 8:40,Standard Class,Shipping on time,812
16969,9/10/2015 16:38,Standard Class,Late delivery,813
16369,9/1/2015 22:26,Standard Class,Late delivery,814
66702,9/3/2017 16:19,Standard Class,Advance shipping,815
10584,6/9/2015 11:41,Standard Class,Late delivery,816
