Order Id,Customer Id,order date (DateOrders),Order Status,Order Region,Order State
75859,19412,1/12/2018 8:26,SUSPECTED_FRAUD,Eastern Asia,Jilin
75858,19411,1/12/2018 8:05,COMPLETE,Oceania,Australia Occidental
75857,19410,1/12/2018 7:44,COMPLETE,Oceania,Australia Occidental
75856,19409,1/12/2018 7:23,ON_HOLD,Eastern Asia,Shanghái
75855,19408,1/12/2018 7:02,PENDING_PAYMENT,Southeast Asia,Yogyakarta
75854,19407,1/12/2018 6:41,COMPLETE,Southeast Asia,Yogyakarta
75853,19406,1/12/2018 6:20,PENDING_PAYMENT,Eastern Asia,Kanagawa
75852,19405,1/12/2018 5:59,COMPLETE,South Asia,Punyab
75851,19404,1/12/2018 5:38,PENDING,Eastern Asia,Shanghái
75850,19403,1/12/2018 5:16,COMPLETE,South Asia,Karnataka
75849,19402,1/12/2018 4:55,PENDING_PAYMENT,South Asia,Karnataka
75848,19401,1/12/2018 4:34,PENDING_PAYMENT,South Asia,Karnataka
75847,19400,1/12/2018 4:13,SUSPECTED_FRAUD,South Asia,Karnataka
75846,19399,1/12/2018 3:52,PROCESSING,South Asia,Karnataka
75845,19398,1/12/2018 3:31,PENDING_PAYMENT,Southeast Asia,Java Oriental
75844,19397,1/12/2018 3:10,PENDING,Southeast Asia,Ciudad Ho Chi Minh
75843,19396,1/12/2018 2:49,PENDING_PAYMENT,Southeast Asia,Ciudad Ho Chi Minh
75842,19395,1/12/2018 2:28,PROCESSING,Southeast Asia,Ciudad Ho Chi Minh
75841,19394,1/12/2018 2:07,COMPLETE,Southeast Asia,Ciudad Ho Chi Minh
75840,19393,1/12/2018 1:46,CLOSED,Eastern Asia,Liaoning
75839,19392,1/12/2018 1:25,PROCESSING,Eastern Asia,Liaoning
75838,19391,1/12/2018 1:04,PENDING_PAYMENT,Eastern Asia,Daegu
75837,19390,1/12/2018 0:43,CLOSED,Southeast Asia,Capital Nacional
75836,19389,1/12/2018 0:22,CLOSED,Southeast Asia,Capital Nacional
75835,19388,1/12/2018 0:01,COMPLETE,South Asia,Guyarat
75834,19387,1/11/2018 23:40,PENDING_PAYMENT,South Asia,Guyarat
75833,19386,1/11/2018 23:19,COMPLETE,South Asia,Guyarat
75832,19385,1/11/2018 22:58,CLOSED,South Asia,Guyarat
75831,19384,1/11/2018 22:37,PENDING_PAYMENT,South Asia,Haryana
75830,19383,1/11/2018 22:16,PENDING_PAYMENT,Southeast Asia,Java Oriental
75829,19382,1/11/2018 21:55,PENDING_PAYMENT,Southeast Asia,Java Oriental
75828,19381,1/11/2018 21:34,ON_HOLD,Southeast Asia,Java Oriental
75827,19380,1/11/2018 21:13,COMPLETE,Oceania,Queensland
75826,19379,1/11/2018 20:52,CLOSED,Southeast Asia,Bangkok
75825,19378,1/11/2018 20:31,COMPLETE,Southeast Asia,Bangkok
75824,19377,1/11/2018 20:10,CLOSED,South Asia,Daca
75823,19376,1/11/2018 19:49,PENDING,South Asia,Daca
75822,19375,1/11/2018 19:28,COMPLETE,South Asia,Maharashtra
75821,19374,1/11/2018 19:07,COMPLETE,South Asia,Maharashtra
75820,19373,1/11/2018 18:46,COMPLETE,Southeast Asia,Bangkok
75819,19372,1/11/2018 18:25,COMPLETE,Southeast Asia,Nakhon Ratchasima
75818,19371,1/11/2018 18:04,PROCESSING,Oceania,Nueva Gales del Sur
75817,19370,1/11/2018 17:43,CLOSED,Oceania,Nueva Gales del Sur
75816,19369,1/11/2018 17:22,PROCESSING,Southeast Asia,Sabah
75815,19368,1/11/2018 17:01,COMPLETE,Eastern Asia,Jilin
75814,19367,1/11/2018 16:40,PENDING_PAYMENT,Eastern Asia,Jilin
75813,19366,1/11/2018 16:19,PAYMENT_REVIEW,Southeast Asia,Singapur
75812,19365,1/11/2018 15:58,PENDING_PAYMENT,Oceania,Queensland
75811,19364,1/11/2018 15:37,PENDING_PAYMENT,Eastern Asia,Guangdong
75810,19363,1/11/2018 15:16,ON_HOLD,Eastern Asia,Guangdong
75809,19362,1/11/2018 14:55,ON_HOLD,Eastern Asia,Guangdong
75808,19361,1/11/2018 14:34,COMPLETE,Eastern Asia,Guangdong
75807,19360,1/11/2018 14:13,PENDING_PAYMENT,Eastern Asia,Guangdong
75806,19359,1/11/2018 13:52,COMPLETE,Eastern Asia,Guangdong
75805,19358,1/11/2018 13:31,COMPLETE,Oceania,Queensland
75804,19357,1/11/2018 13:10,COMPLETE,Oceania,Queensland
75803,19356,1/11/2018 12:49,CLOSED,Oceania,Queensland
75802,19355,1/11/2018 12:28,SUSPECTED_FRAUD,Oceania,Queensland
75801,19354,1/11/2018 12:06,COMPLETE,South Asia,Rajastán
75800,19353,1/11/2018 11:45,COMPLETE,South Asia,Rajastán
75799,19352,1/11/2018 11:24,COMPLETE,Southeast Asia,Ciudad Ho Chi Minh
75798,19351,1/11/2018 11:03,PROCESSING,South Asia,Chhattisgarh
75797,19350,1/11/2018 10:42,PENDING,Eastern Asia,Hunan
3130,12069,2/15/2015 16:13,PENDING_PAYMENT,Central America,Managua
49521,9597,12/23/2016 21:03,PAYMENT_REVIEW,West Asia,Tabuk
30305,9702,3/18/2016 8:50,PAYMENT_REVIEW,Oceania,Auckland
27772,9467,2/10/2016 9:25,PENDING_PAYMENT,Southeast Asia,Yakarta
31296,2546,4/1/2016 20:01,PENDING_PAYMENT,Southeast Asia,Java Occidental
22076,2240,11/19/2015 5:51,PENDING_PAYMENT,Eastern Asia,Guangdong
25665,11650,1/10/2016 15:14,PENDING_PAYMENT,Oceania,Queensland
22819,10368,11/30/2015 2:09,PENDING_PAYMENT,Oceania,Nueva Gales del Sur
27099,6489,1/31/2016 13:38,PENDING_PAYMENT,Oceania,Nueva Gales del Sur
28292,10533,2/17/2016 23:35,PENDING_PAYMENT,South Asia,Bihar
39159,11292,7/25/2016 14:47,PAYMENT_REVIEW,West of USA ,Washington
34631,47,5/20/2016 12:25,PENDING_PAYMENT,West of USA ,California
37669,6405,7/3/2016 20:46,PENDING_PAYMENT,East of USA,Nueva York
40085,2426,8/8/2016 3:12,PENDING_PAYMENT,South of  USA ,Carolina del Norte
47262,8133,11/20/2016 21:38,PAYMENT_REVIEW,Southern Africa,Noroeste
44771,1429,10/15/2016 12:55,PENDING_PAYMENT,Southern Africa,Cabo Occidental
13890,9120,7/22/2015 17:56,PENDING_PAYMENT,Western Europe,Hesse
17071,12221,9/7/2015 4:22,PENDING_PAYMENT,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
11321,9415,6/15/2015 5:54,PENDING_PAYMENT,Western Europe,Bavaria
11936,724,6/24/2015 5:21,PENDING_PAYMENT,Western Europe,Isla de Francia
68337,8897,9/24/2017 13:08,PENDING_PAYMENT,Western Europe,Norte-Paso de Calais-Picardía
45746,7112,10/29/2016 18:30,PENDING_PAYMENT,Eastern Europe,Giurgiu
13736,1086,7/20/2015 11:58,PENDING_PAYMENT,Northern Europe,Inglaterra
49622,7112,12/25/2016 8:26,PENDING_PAYMENT,Eastern Europe,Lviv
19444,2916,10/11/2015 19:44,PENDING_PAYMENT,Northern Europe,Inglaterra
51911,11339,1/27/2017 18:23,PENDING_PAYMENT,Central America,Guatemala
58239,10166,4/30/2017 3:21,PENDING_PAYMENT,Caribbean,Santo Domingo
56678,3091,4/7/2017 8:28,PENDING_PAYMENT,Central America,Michoacán
53202,5007,2/15/2017 14:40,PENDING_PAYMENT,Central America,Guanajuato
58738,1070,5/7/2017 10:11,PENDING_PAYMENT,Central America,México
56260,6871,4/1/2017 6:02,PENDING_PAYMENT,Central America,Jalisco
5042,2339,3/15/2015 14:05,PENDING_PAYMENT,South America,São Paulo
55511,4232,3/21/2017 7:37,PENDING_PAYMENT,Central America,Francisco Morazán
54128,8986,3/1/2017 3:05,PENDING_PAYMENT,South America,São Paulo
21244,6491,11/7/2015 2:22,PAYMENT_REVIEW,Eastern Asia,Heilongjiang
31239,5564,4/1/2016 0:03,PENDING_PAYMENT,Oceania,Auckland
45772,7955,10/30/2016 3:37,PENDING_PAYMENT,South Asia,Qom
24661,5728,12/26/2015 23:29,PENDING_PAYMENT,Oceania,Victoria
22924,9704,12/1/2015 14:56,PENDING_PAYMENT,Southeast Asia,Ciudad Ho Chi Minh
21902,8485,11/16/2015 16:53,PENDING_PAYMENT,Southeast Asia,Rangún
21534,11216,11/11/2015 7:58,PENDING_PAYMENT,Eastern Asia,Tokio
24160,12160,12/19/2015 15:58,PENDING_PAYMENT,Oceania,Australia Occidental
32102,6352,4/13/2016 14:24,PENDING_PAYMENT,West of USA ,Colorado
37763,5870,7/5/2016 5:42,PENDING_PAYMENT,West of USA ,California
37867,11776,7/6/2016 18:08,PENDING_PAYMENT,US Center ,Texas
31905,7060,4/10/2016 17:23,PENDING_PAYMENT,East of USA,Pensilvania
36269,3466,6/13/2016 10:17,PENDING_PAYMENT,South of  USA ,Florida
48374,1834,12/7/2016 3:12,PENDING_PAYMENT,Central Africa,Kinshasa
17719,2439,9/16/2015 15:24,PENDING_PAYMENT,Southern Europe,Sicilia
15766,6416,8/19/2015 3:10,PENDING_PAYMENT,Southern Europe,Apulia
12179,6310,6/27/2015 18:29,PENDING_PAYMENT,Western Europe,Hamburgo
66275,9029,8/25/2017 10:44,PENDING_PAYMENT,Western Europe,Holanda Meridional
13140,295,7/11/2015 19:10,PENDING_PAYMENT,Western Europe,Viena
16444,9011,8/29/2015 0:42,PENDING_PAYMENT,Western Europe,Renania del Norte-Westfalia
14454,1577,7/30/2015 23:31,PENDING_PAYMENT,Northern Europe,Inglaterra
67979,1568,9/19/2017 7:43,PENDING_PAYMENT,Western Europe,Aquitania-Lemosín-Poitou-Charentes
65264,9047,8/10/2017 16:32,PENDING_PAYMENT,Western Europe,Renania del Norte-Westfalia
51226,7603,1/17/2017 18:23,PENDING_PAYMENT,Eastern Europe,Galati
52576,6746,2/6/2017 11:21,PAYMENT_REVIEW,Central America,Michoacán
67753,1566,9/16/2017 0:32,COMPLETE,Western Europe,Güeldres
15421,2918,8/14/2015 2:18,COMPLETE,Southern Europe,Emilia-Romaña
13225,1491,7/13/2015 0:57,COMPLETE,Northern Europe,Uusimaa
71362,14915,11/7/2017 16:56,COMPLETE,Southern Europe,Lacio
13232,9619,7/13/2015 3:24,COMPLETE,Southern Europe,Véneto
65487,2363,8/13/2017 22:39,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
65105,5898,8/8/2017 8:49,COMPLETE,Western Europe,Renania del Norte-Westfalia
14837,1948,8/5/2015 13:42,COMPLETE,Western Europe,Hamburgo
46224,1820,11/5/2016 17:58,COMPLETE,Eastern Europe,Yaroslavl
71217,14770,11/5/2017 14:08,COMPLETE,Northern Europe,Inglaterra
63972,1962,7/22/2017 19:53,COMPLETE,Northern Europe,Inglaterra
19200,7175,10/8/2015 6:15,COMPLETE,Northern Europe,Inglaterra
18009,1222,9/20/2015 21:00,COMPLETE,Northern Europe,Inglaterra
10831,487,6/8/2015 2:13,COMPLETE,Northern Europe,Finlandia del Sudoeste
68107,2217,9/21/2017 4:33,COMPLETE,Southern Europe,País Vasco
71271,14824,11/6/2017 9:03,COMPLETE,Western Europe,Isla de Francia
16953,2078,9/5/2015 11:02,COMPLETE,Western Europe,Renania del Norte-Westfalia
49664,10497,12/25/2016 23:09,COMPLETE,Eastern Europe,Bashkortostán
16446,4695,8/29/2015 1:24,COMPLETE,Northern Europe,Inglaterra
14960,9857,8/7/2015 8:48,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
18005,2168,9/20/2015 19:36,COMPLETE,Northern Europe,Inglaterra
12804,4078,7/6/2015 21:27,COMPLETE,Southern Europe,Emilia-Romaña
14651,11887,8/2/2015 20:32,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
10990,6588,6/10/2015 9:56,COMPLETE,Western Europe,Hamburgo
65609,7167,8/15/2017 17:24,COMPLETE,Western Europe,Holanda Meridional
17878,1459,9/18/2015 23:06,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
16998,548,9/6/2015 2:48,COMPLETE,Western Europe,Holanda Septentrional
13970,5224,7/23/2015 21:57,COMPLETE,Western Europe,Alsacia-Champaña-Ardenas-Lorena
13614,2686,7/18/2015 17:14,COMPLETE,Western Europe,Holanda Meridional
44388,468,10/9/2016 22:44,COMPLETE,Eastern Europe,Lublin
13050,8456,7/10/2015 11:38,COMPLETE,Northern Europe,Estocolmo
12613,1260,7/4/2015 2:32,COMPLETE,Northern Europe,Dublín
66587,3050,8/30/2017 0:02,COMPLETE,Southern Europe,Madrid
62795,10308,7/5/2017 15:32,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
18950,6428,10/4/2015 14:40,COMPLETE,Western Europe,Bretaña
19610,387,10/14/2015 5:54,COMPLETE,Southern Europe,Toscana
65011,2270,8/6/2017 23:53,COMPLETE,Western Europe,Baden-Wurtemberg
19380,482,10/10/2015 21:19,COMPLETE,Western Europe,Isla de Francia
65005,1956,8/6/2017 21:47,COMPLETE,Northern Europe,Inglaterra
20085,7466,10/21/2015 4:19,COMPLETE,Northern Europe,Inglaterra
18245,8224,9/24/2015 7:41,COMPLETE,Northern Europe,Inglaterra
19817,3490,10/17/2015 6:25,COMPLETE,Southern Europe,Cataluña
10444,1596,6/2/2015 10:38,COMPLETE,Southern Europe,Cataluña
64637,9857,8/1/2017 12:52,COMPLETE,Northern Europe,Inglaterra
15269,3969,8/11/2015 21:03,COMPLETE,Northern Europe,Oslo
14064,9342,7/25/2015 6:53,COMPLETE,Northern Europe,Inglaterra
14551,2028,8/1/2015 9:30,COMPLETE,Western Europe,Holanda Septentrional
12698,3940,7/5/2015 8:19,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
47758,8293,11/28/2016 3:24,COMPLETE,Eastern Europe,Banská Bystrica
68220,9962,9/22/2017 20:09,COMPLETE,Northern Europe,Estocolmo
14730,8098,8/4/2015 0:13,COMPLETE,Northern Europe,Inglaterra
66411,8348,8/27/2017 10:22,COMPLETE,Southern Europe,Lombardía
12535,653,7/2/2015 23:13,COMPLETE,Southern Europe,Lacio
67712,8645,9/15/2017 10:10,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
18593,1275,9/29/2015 9:36,COMPLETE,Northern Europe,Inglaterra
17909,11189,9/19/2015 9:58,COMPLETE,Northern Europe,Inglaterra
16302,5988,8/26/2015 22:57,COMPLETE,Northern Europe,Inglaterra
13343,9726,7/14/2015 18:17,COMPLETE,Northern Europe,Inglaterra
62117,5113,6/25/2017 18:00,COMPLETE,Southern Europe,Andalucía
62637,9726,7/3/2017 8:10,COMPLETE,Southern Europe,Piamonte
67845,482,9/17/2017 8:46,COMPLETE,Western Europe,Alsacia-Champaña-Ardenas-Lorena
11209,7202,6/13/2015 14:39,COMPLETE,Western Europe,Lieja
41494,1173,8/28/2016 16:50,COMPLETE,Eastern Europe,Donetsk
70044,13597,10/19/2017 11:10,COMPLETE,Western Europe,Schleswig-Holstein
16617,4047,8/31/2015 13:19,COMPLETE,Western Europe,Isla de Francia
14574,6594,8/1/2015 17:34,COMPLETE,Western Europe,Renania del Norte-Westfalia
15599,1186,8/16/2015 16:40,COMPLETE,Northern Europe,Inglaterra
20072,4279,10/20/2015 23:45,COMPLETE,Southern Europe,Lacio
12323,4151,6/29/2015 20:56,COMPLETE,Western Europe,Bavaria
71295,14848,11/6/2017 17:27,COMPLETE,Western Europe,Aquitania-Lemosín-Poitou-Charentes
66351,4697,8/26/2017 13:21,COMPLETE,Western Europe,Renania del Norte-Westfalia
44148,5887,10/6/2016 10:39,COMPLETE,Eastern Europe,Silesia
53540,8524,2/20/2017 13:05,PROCESSING,Central America,Durango
57570,3207,4/20/2017 8:59,PROCESSING,Caribbean,Santo Domingo
5154,12310,3/17/2015 5:19,PROCESSING,Central America,Francisco Morazán
9122,1222,5/14/2015 3:29,PROCESSING,South America,Espíritu Santo
4427,8397,3/6/2015 14:37,PROCESSING,Central America,Francisco Morazán
9340,6306,5/17/2015 7:52,PROCESSING,Central America,Managua
9331,8002,5/17/2015 4:42,PROCESSING,Caribbean,Santiago de Chile
58315,12382,5/1/2017 5:59,PROCESSING,Central America,Guatemala
54572,7844,3/7/2017 14:39,PROCESSING,Central America,San Salvador
51746,12291,1/25/2017 8:34,PROCESSING,Caribbean,Pinar del Río
4269,6523,3/4/2015 7:16,PROCESSING,Central America,Francisco Morazán
61346,4078,6/14/2017 11:53,PROCESSING,South America,Santa Catarina
1999,4867,1/30/2015 3:59,PROCESSING,Caribbean,Santiago de Chile
53576,5301,2/21/2017 1:42,PROCESSING,Central America,Chihuahua
57152,4784,4/14/2017 6:32,PROCESSING,Central America,Nuevo León
51674,8348,1/24/2017 7:21,PROCESSING,South America,Puno
55336,7446,3/18/2017 18:18,PROCESSING,South America,São Paulo
53810,11455,2/24/2017 11:41,PROCESSING,South America,Santa Catarina
59301,5364,5/15/2017 15:25,PROCESSING,Central America,Distrito Federal
8410,259,5/3/2015 18:02,PROCESSING,Central America,Francisco Morazán
8123,11290,4/29/2015 13:29,PROCESSING,Central America,Tamaulipas
60567,8517,6/3/2017 2:58,PROCESSING,South America,La Paz
3527,7407,2/21/2015 11:18,PROCESSING,Central America,Matagalpa
2428,5965,2/5/2015 10:17,PROCESSING,Central America,San Salvador
55174,8677,3/16/2017 9:33,PROCESSING,Central America,Guatemala
57032,10093,4/12/2017 12:29,PROCESSING,South America,São Paulo
10113,12119,5/28/2015 14:41,PROCESSING,South America,Santa Catarina
52250,8274,2/1/2017 17:09,PROCESSING,Central America,Baja California
8906,2291,5/10/2015 23:49,PROCESSING,Central America,Campeche
1386,11310,1/21/2015 5:13,PROCESSING,South America,São Paulo
59226,155,5/14/2017 13:09,PROCESSING,South America,São Paulo
8847,4998,5/10/2015 3:08,PROCESSING,South America,Carabobo
57929,7720,4/25/2017 14:45,PROCESSING,South America,Distrito Federal
53505,3099,2/20/2017 0:50,PROCESSING,Central America,Querétaro
55636,5011,3/23/2017 3:25,PROCESSING,South America,Santiago de Chile
57128,2643,4/13/2017 22:07,PROCESSING,Central America,Francisco Morazán
8728,9501,5/8/2015 9:27,PROCESSING,South America,Amapá
1105,9760,1/17/2015 2:46,PROCESSING,Caribbean,Santa Caterina
1797,11793,1/27/2015 5:13,PROCESSING,Central America,Baja California
1634,7273,1/24/2015 20:06,PROCESSING,Central America,San Salvador
6176,3329,4/1/2015 3:22,SUSPECTED_FRAUD,Central America,Coahuila
60460,9429,6/1/2017 13:28,SUSPECTED_FRAUD,Caribbean,Camagüey
580,8677,1/9/2015 10:50,SUSPECTED_FRAUD,Central America,San Salvador
56244,437,4/1/2017 0:25,SUSPECTED_FRAUD,Caribbean,Guantánamo
6522,2538,4/6/2015 4:35,SUSPECTED_FRAUD,South America,Valle del Cauca
58298,4280,5/1/2017 0:02,SUSPECTED_FRAUD,South America,Arequipa
3625,2813,2/22/2015 21:38,SUSPECTED_FRAUD,Central America,Puebla
52321,4249,2/2/2017 18:01,SUSPECTED_FRAUD,Caribbean,Santo Domingo
58896,9697,5/9/2017 17:32,SUSPECTED_FRAUD,Caribbean,Santo Domingo
5919,6306,3/28/2015 9:20,SUSPECTED_FRAUD,South America,Acre
52772,27,2/9/2017 8:01,SUSPECTED_FRAUD,South America,Ayacucho
9063,5274,5/13/2015 6:49,SUSPECTED_FRAUD,Central America,Guatemala
61419,11273,6/15/2017 13:27,SUSPECTED_FRAUD,South America,Río de Janeiro
27742,9495,2/9/2016 22:54,CANCELED,South Asia,Telangana
24453,4841,12/23/2015 22:37,CANCELED,Eastern Asia,Jiangsu
31145,9803,3/30/2016 15:07,CANCELED,Oceania,Canterbury
30802,8422,3/25/2016 14:57,PENDING,Oceania,Wellington
25875,7391,1/13/2016 16:48,PENDING,Eastern Asia,Heilongjiang
30589,11426,3/22/2016 12:20,PENDING,Oceania,Nueva Gales del Sur
20931,11664,11/2/2015 12:42,PENDING,Southeast Asia,Capital Nacional
45646,5339,10/28/2016 7:28,PENDING,West Asia,Bagdad
29731,3204,3/9/2016 23:44,PENDING,Southeast Asia,Capital Nacional
42777,4438,9/16/2016 10:20,PENDING,West Asia,Mersin
23886,5243,12/15/2015 15:58,PENDING,Southeast Asia,Calabarzón
43561,5089,9/27/2016 21:00,PENDING,South Asia,Lorestan
47846,6073,11/29/2016 10:14,PENDING,West Asia,Izmir
21192,8992,11/6/2015 8:09,PENDING,South Asia,Rajastán
23156,6466,12/5/2015 0:13,PENDING,Southeast Asia,Ciudad Ho Chi Minh
22811,1962,11/29/2015 23:21,PENDING,Eastern Asia,Jilin
25418,11438,1/7/2016 0:42,PENDING,Oceania,Nueva Gales del Sur
47092,9524,11/18/2016 10:04,PENDING,West Asia,Antalya
42658,2078,9/14/2016 16:38,PENDING,West Asia,Bagdad
23494,2464,12/9/2015 22:38,PENDING,South Asia,Daca
27316,11426,2/3/2016 17:39,PENDING,Eastern Asia,Guangdong
27555,3770,2/7/2016 5:23,PENDING,Southeast Asia,Java Central
28657,1306,2/23/2016 7:28,PENDING,Oceania,Nueva Gales del Sur
47011,10811,11/17/2016 5:41,PENDING,West Asia,Bagdad
21973,12033,11/17/2015 17:46,PENDING,Eastern Asia,Jiangsu
50226,9248,1/3/2017 4:03,PENDING,West Asia,Taiz
44617,2214,10/13/2016 6:58,PENDING,West Asia,Bagdad
21196,6738,11/6/2015 9:33,PENDING,Eastern Asia,Jiangsu
21193,5074,11/6/2015 8:30,PENDING,Eastern Asia,Hokkaido
26073,9148,1/16/2016 14:10,PENDING,Southeast Asia,Mindanao Septentrional
44425,3497,10/10/2016 11:42,PROCESSING,North Africa,Chauía-Uardiga
49570,10066,12/24/2016 14:13,PROCESSING,West Africa,Lagos
42099,4248,9/6/2016 12:48,PROCESSING,North Africa,Al Bahr al Ahmar
47731,6473,11/27/2016 17:56,PROCESSING,West Africa,Gran Accra
46062,12288,11/3/2016 9:13,PROCESSING,North Africa,Tizi Ouzou
44938,7764,10/17/2016 23:25,PROCESSING,North Africa,Mequinez-Tafilalet
50688,11720,1/9/2017 21:54,PROCESSING,West Africa,Lagunes
49445,3935,12/22/2016 18:26,PROCESSING,East Africa,Central
47938,8792,11/30/2016 18:27,PROCESSING,North Africa,El Cairo
45249,10416,10/22/2016 12:23,PROCESSING,North Africa,Nilo Blanco
41874,424,9/3/2016 5:58,PROCESSING,North Africa,Ash Sharqiyah
41572,10031,8/29/2016 20:10,PROCESSING,North Africa,Alejandría
41785,10819,9/1/2016 22:47,PROCESSING,North Africa,Gran Casablanca
42971,5418,9/19/2016 6:18,PROCESSING,North Africa,Rabat-Salé-Zemur-Zaer
44677,7272,10/14/2016 3:59,PROCESSING,Central Africa,Katanga
43266,5329,9/23/2016 13:39,PROCESSING,North Africa,Gezira
47917,7810,11/30/2016 11:06,PROCESSING,Central Africa,Kinshasa
48901,3624,12/14/2016 19:50,PROCESSING,East Africa,Benadir
44265,7331,10/8/2016 3:39,SUSPECTED_FRAUD,Central Africa,Luanda
41590,125,8/30/2016 2:28,SUSPECTED_FRAUD,East Africa,Dar es Salaam
45987,9419,11/2/2016 6:56,SUSPECTED_FRAUD,North Africa,El Cairo
44452,1250,10/10/2016 21:09,SUSPECTED_FRAUD,North Africa,Nilo Blanco
49218,7683,12/19/2016 10:54,SUSPECTED_FRAUD,West Africa,Kindia
47840,2728,11/29/2016 8:07,SUSPECTED_FRAUD,North Africa,Taza-Alhucemas-Taunat
47493,4612,11/24/2016 6:33,SUSPECTED_FRAUD,East Africa,Dire Dawa
64274,12019,7/27/2017 5:41,CANCELED,Western Europe,Groningen
13298,10549,7/14/2015 2:31,CANCELED,Southern Europe,Piamonte
62786,4909,7/5/2017 12:22,CANCELED,Western Europe,Renania del Norte-Westfalia
13939,5854,7/23/2015 11:06,CANCELED,Southern Europe,Lombardía
46864,3066,11/15/2016 2:11,CANCELED,Eastern Europe,Tambov
16590,11431,8/31/2015 3:51,CANCELED,Northern Europe,Inglaterra
62840,9906,7/6/2017 7:18,CANCELED,Northern Europe,Inglaterra
66959,2048,9/4/2017 10:22,CANCELED,Western Europe,Alsacia-Champaña-Ardenas-Lorena
63220,3071,7/11/2017 20:25,CANCELED,Western Europe,Provenza-Alpes-Costa Azul
19642,11065,10/14/2015 17:07,CANCELED,Western Europe,Utrecht
65439,394,8/13/2017 5:50,CANCELED,Western Europe,Limburgo
17363,5707,9/11/2015 10:40,CANCELED,Northern Europe,Inglaterra
18237,2682,9/24/2015 4:52,CANCELED,Southern Europe,Sicilia
66958,467,9/4/2017 10:01,CANCELED,Northern Europe,Uusimaa
66764,10577,9/1/2017 14:03,CANCELED,Western Europe,Provenza-Alpes-Costa Azul
48193,3471,12/4/2016 11:48,CANCELED,Eastern Europe,Sofía-Ciudad
15231,3535,8/11/2015 7:44,PENDING,Southern Europe,Andalucía
10451,11715,6/2/2015 13:06,PENDING,Western Europe,Normandía
10459,9814,6/2/2015 15:54,PENDING,Western Europe,Berlín
64222,4848,7/26/2017 11:28,PENDING,Southern Europe,Piamonte
63907,569,7/21/2017 21:07,PENDING,Southern Europe,Cerdeña
19178,5749,10/7/2015 22:33,PENDING,Southern Europe,Lombardía
67046,4460,9/5/2017 16:50,PENDING,Western Europe,Renania del Norte-Westfalia
65312,6506,8/11/2017 9:21,PENDING,Northern Europe,Inglaterra
16436,6050,8/28/2015 21:54,PENDING,Southern Europe,Abruzos
11822,3246,6/22/2015 13:25,PENDING,Western Europe,Norte-Paso de Calais-Picardía
19528,2364,10/13/2015 1:10,PENDING,Southern Europe,Campania
49763,12216,12/27/2016 9:50,PENDING,Eastern Europe,Lugansk
16013,4460,8/22/2015 17:43,PENDING,Northern Europe,Inglaterra
17347,11388,9/11/2015 5:04,PENDING,Western Europe,Isla de Francia
19496,7521,10/12/2015 13:58,PENDING,Western Europe,Henao
62789,1628,7/5/2017 13:25,PENDING,Western Europe,Bavaria
